
		ORDINARY TRAFFIC FILE FOR SENSOR_ID:25

 RDSN  DSN   SRC   DEST  FL  PL   TSTAMP      TSTAMP      PKT_TYPE         PAYLOAD
05523  0022  000A  0002  34  17  00156078  00152.23242  ORDINARY_PKT   00 02 15 93 00 19 |  80 00 00 00 00 00 00 00 00 00 00
05524  0023  000A  0002  34  17  00156102  00152.25586  ORDINARY_PKT   00 02 15 94 00 19 |  81 00 00 00 00 00 00 00 00 00 00
05525  0024  000A  0002  34  17  00156123  00152.27637  ORDINARY_PKT   00 02 15 95 00 19 |  82 00 00 00 00 00 00 00 00 00 00
05526  0025  000A  0002  34  17  00156132  00152.28516  ORDINARY_PKT   00 02 15 96 00 19 |  83 00 00 00 00 00 00 00 00 00 00
05527  0026  000A  0002  34  17  00156155  00152.30762  ORDINARY_PKT   00 02 15 97 00 19 |  84 00 00 00 00 00 00 00 00 00 00
05528  0027  000A  0002  34  17  00156167  00152.31934  ORDINARY_PKT   00 02 15 98 00 19 |  85 00 00 00 00 00 00 00 00 00 00
05529  0028  000A  0002  34  17  00156195  00152.34668  ORDINARY_PKT   00 02 15 99 00 19 |  86 00 00 00 00 00 00 00 00 00 00
05530  0030  000A  0002  34  17  00156215  00152.36621  ORDINARY_PKT   00 02 15 9A 00 19 |  87 00 00 00 00 00 00 00 00 00 00
05531  0031  000A  0002  34  17  00156243  00152.39355  ORDINARY_PKT   00 02 15 9B 00 19 |  88 00 00 00 00 00 00 00 00 00 00
05532  0032  000A  0002  34  17  00156252  00152.40234  ORDINARY_PKT   00 02 15 9C 00 19 |  89 00 00 00 00 00 00 00 00 00 00
05533  0033  000A  0002  34  17  00156270  00152.41992  ORDINARY_PKT   00 02 15 9D 00 19 |  8A 00 00 00 00 00 00 00 00 00 00
05534  0034  000A  0002  34  17  00156294  00152.44336  ORDINARY_PKT   00 02 15 9E 00 19 |  8B 00 00 00 00 00 00 00 00 00 00
05535  0035  000A  0002  34  17  00156311  00152.45996  ORDINARY_PKT   00 02 15 9F 00 19 |  8C 00 00 00 00 00 00 00 00 00 00
05536  0036  000A  0002  34  17  00156342  00152.49023  ORDINARY_PKT   00 02 15 A0 00 19 |  8D 00 00 00 00 00 00 00 00 00 00
05537  0037  000A  0002  34  17  00156359  00152.50684  ORDINARY_PKT   00 02 15 A1 00 19 |  8E 00 00 00 00 00 00 00 00 00 00
05538  0038  000A  0002  34  17  00156377  00152.52441  ORDINARY_PKT   00 02 15 A2 00 19 |  8F 00 00 00 00 00 00 00 00 00 00
05539  0039  000A  0002  34  17  00156395  00152.54199  ORDINARY_PKT   00 02 15 A3 00 19 |  90 00 00 00 00 00 00 00 00 00 00
05540  0040  000A  0002  34  17  00156419  00152.56543  ORDINARY_PKT   00 02 15 A4 00 19 |  91 00 00 00 00 00 00 00 00 00 00
05541  0041  000A  0002  34  17  00156436  00152.58203  ORDINARY_PKT   00 02 15 A5 00 19 |  92 00 00 00 00 00 00 00 00 00 00
05542  0042  000A  0002  34  17  00156461  00152.60645  ORDINARY_PKT   00 02 15 A6 00 19 |  93 00 00 00 00 00 00 00 00 00 00
05543  0043  000A  0002  34  17  00156478  00152.62305  ORDINARY_PKT   00 02 15 A7 00 19 |  94 00 00 00 00 00 00 00 00 00 00
05544  0044  000A  0002  34  17  00156497  000152.6416  ORDINARY_PKT   00 02 15 A8 00 19 |  95 00 00 00 00 00 00 00 00 00 00
05545  0045  000A  0002  34  17  00156515  00152.65918  ORDINARY_PKT   00 02 15 A9 00 19 |  96 00 00 00 00 00 00 00 00 00 00
05546  0046  000A  0002  34  17  00156532  00152.67578  ORDINARY_PKT   00 02 15 AA 00 19 |  97 00 00 00 00 00 00 00 00 00 00
05547  0047  000A  0002  34  17  00156550  00152.69336  ORDINARY_PKT   00 02 15 AB 00 19 |  98 00 00 00 00 00 00 00 00 00 00
05548  0048  000A  0002  34  17  00156574  000152.7168  ORDINARY_PKT   00 02 15 AC 00 19 |  99 00 00 00 00 00 00 00 00 00 00
05549  0049  000A  0002  34  17  00156607  00152.74902  ORDINARY_PKT   00 02 15 AD 00 19 |  9A 00 00 00 00 00 00 00 00 00 00
05550  0050  000A  0002  34  17  00156616  00152.75781  ORDINARY_PKT   00 02 15 AE 00 19 |  9B 00 00 00 00 00 00 00 00 00 00
05551  0051  000A  0002  34  17  00156646  00152.78711  ORDINARY_PKT   00 02 15 AF 00 19 |  9C 00 00 00 00 00 00 00 00 00 00
05552  0052  000A  0002  34  17  00156664  00152.80469  ORDINARY_PKT   00 02 15 B0 00 19 |  9D 00 00 00 00 00 00 00 00 00 00
05553  0053  000A  0002  34  17  00156675  00152.81543  ORDINARY_PKT   00 02 15 B1 00 19 |  9E 00 00 00 00 00 00 00 00 00 00
05554  0054  000A  0002  34  17  00156699  00152.83887  ORDINARY_PKT   00 02 15 B2 00 19 |  9F 00 00 00 00 00 00 00 00 00 00
05555  0055  000A  0002  34  17  00156723  000152.8623  ORDINARY_PKT   00 02 15 B3 00 19 |  A0 00 00 00 00 00 00 00 00 00 00
05556  0056  000A  0002  34  17  00156744  00152.88281  ORDINARY_PKT   00 02 15 B4 00 19 |  A1 00 00 00 00 00 00 00 00 00 00
05557  0057  000A  0002  34  17  00156753  000152.8916  ORDINARY_PKT   00 02 15 B5 00 19 |  A2 00 00 00 00 00 00 00 00 00 00
05558  0058  000A  0002  34  17  00156774  00152.91211  ORDINARY_PKT   00 02 15 B6 00 19 |  A3 00 00 00 00 00 00 00 00 00 00
05559  0059  000A  0002  34  17  00156791  00152.92871  ORDINARY_PKT   00 02 15 B7 00 19 |  A4 00 00 00 00 00 00 00 00 00 00
05560  0060  000A  0002  34  17  00156812  00152.94922  ORDINARY_PKT   00 02 15 B8 00 19 |  A5 00 00 00 00 00 00 00 00 00 00
05561  0061  000A  0002  34  17  00156833  00152.96973  ORDINARY_PKT   00 02 15 B9 00 19 |  A6 00 00 00 00 00 00 00 00 00 00
05562  0062  000A  0002  34  17  00156854  00152.99023  ORDINARY_PKT   00 02 15 BA 00 19 |  A7 00 00 00 00 00 00 00 00 00 00
05563  0063  000A  0002  34  17  00156876  00153.01172  ORDINARY_PKT   00 02 15 BB 00 19 |  A8 00 00 00 00 00 00 00 00 00 00
05564  0064  000A  0002  34  17  00156893  00153.02832  ORDINARY_PKT   00 02 15 BC 00 19 |  A9 00 00 00 00 00 00 00 00 00 00
05565  0065  000A  0002  34  17  00156916  00153.05078  ORDINARY_PKT   00 02 15 BD 00 19 |  AA 00 00 00 00 00 00 00 00 00 00
05566  0066  000A  0002  34  17  00156932  000153.0664  ORDINARY_PKT   00 02 15 BE 00 19 |  AB 00 00 00 00 00 00 00 00 00 00
05567  0067  000A  0002  34  17  00156953  00153.08691  ORDINARY_PKT   00 02 15 BF 00 19 |  AC 00 00 00 00 00 00 00 00 00 00
05568  0068  000A  0002  34  17  00156974  00153.10742  ORDINARY_PKT   00 02 15 C0 00 19 |  AD 00 00 00 00 00 00 00 00 00 00
05569  0069  000A  0002  34  17  00156990  00153.12305  ORDINARY_PKT   00 02 15 C1 00 19 |  AE 00 00 00 00 00 00 00 00 00 00
05570  0070  000A  0002  34  17  00157010  00153.14258  ORDINARY_PKT   00 02 15 C2 00 19 |  AF 00 00 00 00 00 00 00 00 00 00
05571  0071  000A  0002  34  17  00157034  00153.16602  ORDINARY_PKT   00 02 15 C3 00 19 |  B0 00 00 00 00 00 00 00 00 00 00
05572  0072  000A  0002  34  17  00157059  00153.19043  ORDINARY_PKT   00 02 15 C4 00 19 |  B1 00 00 00 00 00 00 00 00 00 00
05573  0073  000A  0002  34  17  00157084  00153.21484  ORDINARY_PKT   00 02 15 C5 00 19 |  B2 00 00 00 00 00 00 00 00 00 00
05574  0074  000A  0002  34  17  00157095  00153.22559  ORDINARY_PKT   00 02 15 C6 00 19 |  B3 00 00 00 00 00 00 00 00 00 00
05575  0075  000A  0002  34  17  00157114  00153.24414  ORDINARY_PKT   00 02 15 C7 00 19 |  B4 00 00 00 00 00 00 00 00 00 00
05576  0076  000A  0002  34  17  00157128  00153.25781  ORDINARY_PKT   00 02 15 C8 00 19 |  B5 00 00 00 00 00 00 00 00 00 00
05577  0077  000A  0002  34  17  00157155  00153.28418  ORDINARY_PKT   00 02 15 C9 00 19 |  B6 00 00 00 00 00 00 00 00 00 00
05578  0078  000A  0002  34  17  00157170  00153.29883  ORDINARY_PKT   00 02 15 CA 00 19 |  B7 00 00 00 00 00 00 00 00 00 00
05579  0079  000A  0002  34  17  00157193  00153.32129  ORDINARY_PKT   00 02 15 CB 00 19 |  B8 00 00 00 00 00 00 00 00 00 00
05580  0080  000A  0002  34  17  00157217  00153.34473  ORDINARY_PKT   00 02 15 CC 00 19 |  B9 00 00 00 00 00 00 00 00 00 00
05581  0082  000A  0002  34  17  00157241  00153.36816  ORDINARY_PKT   00 02 15 CD 00 19 |  BA 00 00 00 00 00 00 00 00 00 00
05582  0083  000A  0002  34  17  00157260  00153.38672  ORDINARY_PKT   00 02 15 CE 00 19 |  BB 00 00 00 00 00 00 00 00 00 00
05583  0084  000A  0002  34  17  00157275  00153.40137  ORDINARY_PKT   00 02 15 CF 00 19 |  BC 00 00 00 00 00 00 00 00 00 00
05584  0085  000A  0002  34  17  00157290  00153.41602  ORDINARY_PKT   00 02 15 D0 00 19 |  BD 00 00 00 00 00 00 00 00 00 00
05585  0086  000A  0002  34  17  00157314  00153.43945  ORDINARY_PKT   00 02 15 D1 00 19 |  BE 00 00 00 00 00 00 00 00 00 00
05586  0087  000A  0002  34  17  00157337  00153.46191  ORDINARY_PKT   00 02 15 D2 00 19 |  BF 00 00 00 00 00 00 00 00 00 00
05588  0088  000A  0002  34  17  00157369  00153.49316  ORDINARY_PKT   00 02 15 D4 00 19 |  C1 00 00 00 00 00 00 00 00 00 00
05589  0089  000A  0002  34  17  00157397  00153.52051  ORDINARY_PKT   00 02 15 D5 00 19 |  C2 00 00 00 00 00 00 00 00 00 00
05590  0090  000A  0002  34  17  00157410  000153.5332  ORDINARY_PKT   00 02 15 D6 00 19 |  C3 00 00 00 00 00 00 00 00 00 00
05591  0091  000A  0002  34  17  00157442  00153.56445  ORDINARY_PKT   00 02 15 D7 00 19 |  C4 00 00 00 00 00 00 00 00 00 00
05592  0092  000A  0002  34  17  00157450  00153.57227  ORDINARY_PKT   00 02 15 D8 00 19 |  C5 00 00 00 00 00 00 00 00 00 00
05593  0093  000A  0002  34  17  00157468  00153.58984  ORDINARY_PKT   00 02 15 D9 00 19 |  C6 00 00 00 00 00 00 00 00 00 00
05594  0094  000A  0002  34  17  00157492  00153.61328  ORDINARY_PKT   00 02 15 DA 00 19 |  C7 00 00 00 00 00 00 00 00 00 00
05595  0095  000A  0002  34  17  00157516  00153.63672  ORDINARY_PKT   00 02 15 DB 00 19 |  C8 00 00 00 00 00 00 00 00 00 00
05596  0096  000A  0002  34  17  00157527  00153.64746  ORDINARY_PKT   00 02 15 DC 00 19 |  C9 00 00 00 00 00 00 00 00 00 00
05597  0097  000A  0002  34  17  00157564  000153.6836  ORDINARY_PKT   00 02 15 DD 00 19 |  CA 00 00 00 00 00 00 00 00 00 00
05598  0098  000A  0002  34  17  00157581  000153.7002  ORDINARY_PKT   00 02 15 DE 00 19 |  CB 00 00 00 00 00 00 00 00 00 00
05599  0099  000A  0002  34  17  00157602  000153.7207  ORDINARY_PKT   00 02 15 DF 00 19 |  CC 00 00 00 00 00 00 00 00 00 00
05600  0100  000A  0002  40  23  00157611  00153.72949   MONITOR_PKT   01 02 15 E0 00 19 |  7E 00 01 B4 1E 00 00 37 00 00 15 E0 00 01 75 2A 7E
05601  0101  000A  0002  34  17  00157635  00153.75293  ORDINARY_PKT   00 02 15 E1 00 19 |  CE 00 00 00 00 00 00 00 00 00 00
05602  0102  000A  0002  34  17  00157659  00153.77637  ORDINARY_PKT   00 02 15 E2 00 19 |  CF 00 00 00 00 00 00 00 00 00 00
05603  0103  000A  0002  34  17  00157670  00153.78711  ORDINARY_PKT   00 02 15 E3 00 19 |  D0 00 00 00 00 00 00 00 00 00 00
05604  0104  000A  0002  34  17  00157703  00153.81934  ORDINARY_PKT   00 02 15 E4 00 19 |  D1 00 00 00 00 00 00 00 00 00 00
05605  0105  000A  0002  34  17  00157718  00153.83398  ORDINARY_PKT   00 02 15 E5 00 19 |  D2 00 00 00 00 00 00 00 00 00 00
05606  0106  000A  0002  34  17  00157736  00153.85156  ORDINARY_PKT   00 02 15 E6 00 19 |  D3 00 00 00 00 00 00 00 00 00 00
05607  0107  000A  0002  34  17  00157760  0000153.875  ORDINARY_PKT   00 02 15 E7 00 19 |  D4 00 00 00 00 00 00 00 00 00 00
05608  0108  000A  0002  34  17  00157778  00153.89258  ORDINARY_PKT   00 02 15 E8 00 19 |  D5 00 00 00 00 00 00 00 00 00 00
05609  0109  000A  0002  34  17  00157796  00153.91016  ORDINARY_PKT   00 02 15 E9 00 19 |  D6 00 00 00 00 00 00 00 00 00 00
05610  0110  000A  0002  34  17  00157826  00153.93945  ORDINARY_PKT   00 02 15 EA 00 19 |  D7 00 00 00 00 00 00 00 00 00 00
05611  0111  000A  0002  34  17  00157844  00153.95703  ORDINARY_PKT   00 02 15 EB 00 19 |  D8 00 00 00 00 00 00 00 00 00 00
05612  0112  000A  0002  34  17  00157861  00153.97363  ORDINARY_PKT   00 02 15 EC 00 19 |  D9 00 00 00 00 00 00 00 00 00 00
05613  0113  000A  0002  34  17  00157873  00153.98535  ORDINARY_PKT   00 02 15 ED 00 19 |  DA 00 00 00 00 00 00 00 00 00 00
05614  0114  000A  0002  34  17  00157891  00154.00293  ORDINARY_PKT   00 02 15 EE 00 19 |  DB 00 00 00 00 00 00 00 00 00 00
05615  0115  000A  0002  34  17  00157917  00154.02832  ORDINARY_PKT   00 02 15 EF 00 19 |  DC 00 00 00 00 00 00 00 00 00 00
05616  0116  000A  0002  34  17  00157942  00154.05273  ORDINARY_PKT   00 02 15 F0 00 19 |  DD 00 00 00 00 00 00 00 00 00 00
05617  0117  000A  0002  34  17  00157959  00154.06934  ORDINARY_PKT   00 02 15 F1 00 19 |  DE 00 00 00 00 00 00 00 00 00 00
05618  0118  000A  0002  34  17  00157969  000154.0791  ORDINARY_PKT   00 02 15 F2 00 19 |  DF 00 00 00 00 00 00 00 00 00 00
05619  0119  000A  0002  34  17  00157991  00154.10059  ORDINARY_PKT   00 02 15 F3 00 19 |  E0 00 00 00 00 00 00 00 00 00 00
05620  0120  000A  0002  34  17  00158015  00154.12402  ORDINARY_PKT   00 02 15 F4 00 19 |  E1 00 00 00 00 00 00 00 00 00 00
05621  0121  000A  0002  34  17  00158035  00154.14355  ORDINARY_PKT   00 02 15 F5 00 19 |  E2 00 00 00 00 00 00 00 00 00 00
05622  0122  000A  0002  34  17  00158054  00154.16211  ORDINARY_PKT   00 02 15 F6 00 19 |  E3 00 00 00 00 00 00 00 00 00 00
05623  0123  000A  0002  34  17  00158083  00154.19043  ORDINARY_PKT   00 02 15 F7 00 19 |  E4 00 00 00 00 00 00 00 00 00 00
05624  0124  000A  0002  34  17  00158096  00154.20312  ORDINARY_PKT   00 02 15 F8 00 19 |  E5 00 00 00 00 00 00 00 00 00 00
05625  0125  000A  0002  34  17  00158108  00154.21484  ORDINARY_PKT   00 02 15 F9 00 19 |  E6 00 00 00 00 00 00 00 00 00 00
05626  0126  000A  0002  34  17  00158137  00154.24316  ORDINARY_PKT   00 02 15 FA 00 19 |  E7 00 00 00 00 00 00 00 00 00 00
05627  0127  000A  0002  34  17  00158152  00154.25781  ORDINARY_PKT   00 02 15 FB 00 19 |  E8 00 00 00 00 00 00 00 00 00 00
05628  0128  000A  0002  34  17  00158176  00154.28125  ORDINARY_PKT   00 02 15 FC 00 19 |  E9 00 00 00 00 00 00 00 00 00 00
05629  0129  000A  0002  34  17  00158188  00154.29297  ORDINARY_PKT   00 02 15 FD 00 19 |  EA 00 00 00 00 00 00 00 00 00 00
05630  0130  000A  0002  34  17  00158216  00154.32031  ORDINARY_PKT   00 02 15 FE 00 19 |  EB 00 00 00 00 00 00 00 00 00 00
05631  0131  000A  0002  34  17  00158236  00154.33984  ORDINARY_PKT   00 02 15 FF 00 19 |  EC 00 00 00 00 00 00 00 00 00 00
05632  0133  000A  0002  34  17  00158253  00154.35645  ORDINARY_PKT   00 02 16 00 00 19 |  ED 00 00 00 00 00 00 00 00 00 00
05633  0134  000A  0002  34  17  00158273  00154.37598  ORDINARY_PKT   00 02 16 01 00 19 |  EE 00 00 00 00 00 00 00 00 00 00
05634  0135  000A  0002  34  17  00158288  00154.39062  ORDINARY_PKT   00 02 16 02 00 19 |  EF 00 00 00 00 00 00 00 00 00 00
05635  0136  000A  0002  34  17  00158318  00154.41992  ORDINARY_PKT   00 02 16 03 00 19 |  F0 00 00 00 00 00 00 00 00 00 00
05636  0137  000A  0002  34  17  00158336  000154.4375  ORDINARY_PKT   00 02 16 04 00 19 |  F1 00 00 00 00 00 00 00 00 00 00
05637  0138  000A  0002  34  17  00158354  00154.45508  ORDINARY_PKT   00 02 16 05 00 19 |  F2 00 00 00 00 00 00 00 00 00 00
05638  0139  000A  0002  34  17  00158367  00154.46777  ORDINARY_PKT   00 02 16 06 00 19 |  F3 00 00 00 00 00 00 00 00 00 00
05639  0140  000A  0002  34  17  00158388  00154.48828  ORDINARY_PKT   00 02 16 07 00 19 |  F4 00 00 00 00 00 00 00 00 00 00
05640  0141  000A  0002  34  17  00158422  00154.52148  ORDINARY_PKT   00 02 16 08 00 19 |  F5 00 00 00 00 00 00 00 00 00 00
05641  0142  000A  0002  34  17  00158436  00154.53516  ORDINARY_PKT   00 02 16 09 00 19 |  F6 00 00 00 00 00 00 00 00 00 00
05642  0143  000A  0002  34  17  00158448  00154.54688  ORDINARY_PKT   00 02 16 0A 00 19 |  F7 00 00 00 00 00 00 00 00 00 00
05643  0144  000A  0002  34  17  00158471  00154.56934  ORDINARY_PKT   00 02 16 0B 00 19 |  F8 00 00 00 00 00 00 00 00 00 00
05644  0145  000A  0002  34  17  00158491  00154.58887  ORDINARY_PKT   00 02 16 0C 00 19 |  F9 00 00 00 00 00 00 00 00 00 00
05645  0146  000A  0002  34  17  00158516  00154.61328  ORDINARY_PKT   00 02 16 0D 00 19 |  FA 00 00 00 00 00 00 00 00 00 00
05646  0147  000A  0002  34  17  00158533  00154.62988  ORDINARY_PKT   00 02 16 0E 00 19 |  FB 00 00 00 00 00 00 00 00 00 00
05647  0148  000A  0002  34  17  00158561  00154.65723  ORDINARY_PKT   00 02 16 0F 00 19 |  FC 00 00 00 00 00 00 00 00 00 00
05648  0149  000A  0002  34  17  00158567  00154.66309  ORDINARY_PKT   00 02 16 10 00 19 |  FD 00 00 00 00 00 00 00 00 00 00
05649  0150  000A  0002  34  17  00158592  000154.6875  ORDINARY_PKT   00 02 16 11 00 19 |  FE 00 00 00 00 00 00 00 00 00 00
05650  0151  000A  0002  34  17  00158625  00154.71973  ORDINARY_PKT   00 02 16 12 00 19 |  FF 00 00 00 00 00 00 00 00 00 00
05651  0152  000A  0002  34  17  00158635  00154.72949  ORDINARY_PKT   00 02 16 13 00 19 |  00 00 00 00 00 00 00 00 00 00 00
05652  0153  000A  0002  34  17  00158649  00154.74316  ORDINARY_PKT   00 02 16 14 00 19 |  01 00 00 00 00 00 00 00 00 00 00
05653  0154  000A  0002  34  17  00158685  00154.77832  ORDINARY_PKT   00 02 16 15 00 19 |  02 00 00 00 00 00 00 00 00 00 00
05654  0155  000A  0002  34  17  00158703  000154.7959  ORDINARY_PKT   00 02 16 16 00 19 |  03 00 00 00 00 00 00 00 00 00 00
05655  0156  000A  0002  34  17  00158715  00154.80762  ORDINARY_PKT   00 02 16 17 00 19 |  04 00 00 00 00 00 00 00 00 00 00
05656  0157  000A  0002  34  17  00158739  00154.83105  ORDINARY_PKT   00 02 16 18 00 19 |  05 00 00 00 00 00 00 00 00 00 00
05657  0158  000A  0002  34  17  00158757  00154.84863  ORDINARY_PKT   00 02 16 19 00 19 |  06 00 00 00 00 00 00 00 00 00 00
05658  0159  000A  0002  34  17  00158775  00154.86621  ORDINARY_PKT   00 02 16 1A 00 19 |  07 00 00 00 00 00 00 00 00 00 00
05659  0160  000A  0002  34  17  00158792  00154.88281  ORDINARY_PKT   00 02 16 1B 00 19 |  08 00 00 00 00 00 00 00 00 00 00
05660  0161  000A  0002  34  17  00158816  00154.90625  ORDINARY_PKT   00 02 16 1C 00 19 |  09 00 00 00 00 00 00 00 00 00 00
05661  0162  000A  0002  34  17  00158834  00154.92383  ORDINARY_PKT   00 02 16 1D 00 19 |  0A 00 00 00 00 00 00 00 00 00 00
05662  0163  000A  0002  34  17  00158864  00154.95312  ORDINARY_PKT   00 02 16 1E 00 19 |  0B 00 00 00 00 00 00 00 00 00 00
05663  0164  000A  0002  34  17  00158888  00154.97656  ORDINARY_PKT   00 02 16 1F 00 19 |  0C 00 00 00 00 00 00 00 00 00 00
05664  0165  000A  0002  34  17  00158900  00154.98828  ORDINARY_PKT   00 02 16 20 00 19 |  0D 00 00 00 00 00 00 00 00 00 00
05665  0166  000A  0002  34  17  00158914  00155.00195  ORDINARY_PKT   00 02 16 21 00 19 |  0E 00 00 00 00 00 00 00 00 00 00
05666  0167  000A  0002  34  17  00158938  00155.02539  ORDINARY_PKT   00 02 16 22 00 19 |  0F 00 00 00 00 00 00 00 00 00 00
05667  0168  000A  0002  34  17  00158962  00155.04883  ORDINARY_PKT   00 02 16 23 00 19 |  10 00 00 00 00 00 00 00 00 00 00
05668  0169  000A  0002  34  17  00158980  000155.0664  ORDINARY_PKT   00 02 16 24 00 19 |  11 00 00 00 00 00 00 00 00 00 00
05669  0170  000A  0002  34  17  00159006  000155.0918  ORDINARY_PKT   00 02 16 25 00 19 |  12 00 00 00 00 00 00 00 00 00 00
05670  0171  000A  0002  34  17  00159015  00155.10059  ORDINARY_PKT   00 02 16 26 00 19 |  13 00 00 00 00 00 00 00 00 00 00
05671  0172  000A  0002  34  17  00159033  00155.11816  ORDINARY_PKT   00 02 16 27 00 19 |  14 00 00 00 00 00 00 00 00 00 00
05672  0173  000A  0002  34  17  00159057  000155.1416  ORDINARY_PKT   00 02 16 28 00 19 |  15 00 00 00 00 00 00 00 00 00 00
05673  0174  000A  0002  34  17  00159084  00155.16797  ORDINARY_PKT   00 02 16 29 00 19 |  16 00 00 00 00 00 00 00 00 00 00
05674  0175  000A  0002  34  17  00159092  00155.17578  ORDINARY_PKT   00 02 16 2A 00 19 |  17 00 00 00 00 00 00 00 00 00 00
05675  0176  000A  0002  34  17  00159123  00155.20605  ORDINARY_PKT   00 02 16 2B 00 19 |  18 00 00 00 00 00 00 00 00 00 00
05676  0177  000A  0002  34  17  00159134  000155.2168  ORDINARY_PKT   00 02 16 2C 00 19 |  19 00 00 00 00 00 00 00 00 00 00
05677  0178  000A  0002  34  17  00159159  00155.24121  ORDINARY_PKT   00 02 16 2D 00 19 |  1A 00 00 00 00 00 00 00 00 00 00
05678  0179  000A  0002  34  17  00159175  00155.25684  ORDINARY_PKT   00 02 16 2E 00 19 |  1B 00 00 00 00 00 00 00 00 00 00
05679  0180  000A  0002  34  17  00159190  00155.27148  ORDINARY_PKT   00 02 16 2F 00 19 |  1C 00 00 00 00 00 00 00 00 00 00
05680  0181  000A  0002  34  17  00159207  00155.28809  ORDINARY_PKT   00 02 16 30 00 19 |  1D 00 00 00 00 00 00 00 00 00 00
05681  0182  000A  0002  34  17  00159228  000155.3086  ORDINARY_PKT   00 02 16 31 00 19 |  1E 00 00 00 00 00 00 00 00 00 00
05682  0183  000A  0002  34  17  00159254  00155.33398  ORDINARY_PKT   00 02 16 32 00 19 |  1F 00 00 00 00 00 00 00 00 00 00
05683  0185  000A  0002  34  17  00159281  00155.36035  ORDINARY_PKT   00 02 16 33 00 19 |  20 00 00 00 00 00 00 00 00 00 00
05684  0186  000A  0002  34  17  00159296  0000155.375  ORDINARY_PKT   00 02 16 34 00 19 |  21 00 00 00 00 00 00 00 00 00 00
05685  0187  000A  0002  34  17  00159314  00155.39258  ORDINARY_PKT   00 02 16 35 00 19 |  22 00 00 00 00 00 00 00 00 00 00
05686  0188  000A  0002  34  17  00159335  00155.41309  ORDINARY_PKT   00 02 16 36 00 19 |  23 00 00 00 00 00 00 00 00 00 00
05687  0189  000A  0002  34  17  00159353  00155.43066  ORDINARY_PKT   00 02 16 37 00 19 |  24 00 00 00 00 00 00 00 00 00 00
05688  0190  000A  0002  34  17  00159374  00155.45117  ORDINARY_PKT   00 02 16 38 00 19 |  25 00 00 00 00 00 00 00 00 00 00
05689  0191  000A  0002  34  17  00159394  000155.4707  ORDINARY_PKT   00 02 16 39 00 19 |  26 00 00 00 00 00 00 00 00 00 00
05690  0192  000A  0002  34  17  00159411  000155.4873  ORDINARY_PKT   00 02 16 3A 00 19 |  27 00 00 00 00 00 00 00 00 00 00
05691  0193  000A  0002  34  17  00159432  00155.50781  ORDINARY_PKT   00 02 16 3B 00 19 |  28 00 00 00 00 00 00 00 00 00 00
05692  0194  000A  0002  34  17  00159454  000155.5293  ORDINARY_PKT   00 02 16 3C 00 19 |  29 00 00 00 00 00 00 00 00 00 00
05693  0195  000A  0002  34  17  00159475  000155.5498  ORDINARY_PKT   00 02 16 3D 00 19 |  2A 00 00 00 00 00 00 00 00 00 00
05694  0196  000A  0002  34  17  00159493  00155.56738  ORDINARY_PKT   00 02 16 3E 00 19 |  2B 00 00 00 00 00 00 00 00 00 00
05695  0197  000A  0002  34  17  00159513  00155.58691  ORDINARY_PKT   00 02 16 3F 00 19 |  2C 00 00 00 00 00 00 00 00 00 00
05696  0198  000A  0002  34  17  00159534  00155.60742  ORDINARY_PKT   00 02 16 40 00 19 |  2D 00 00 00 00 00 00 00 00 00 00
05697  0199  000A  0002  34  17  00159559  00155.63184  ORDINARY_PKT   00 02 16 41 00 19 |  2E 00 00 00 00 00 00 00 00 00 00
05698  0200  000A  0002  34  17  00159582  000155.6543  ORDINARY_PKT   00 02 16 42 00 19 |  2F 00 00 00 00 00 00 00 00 00 00
05699  0201  000A  0002  34  17  00159593  00155.66504  ORDINARY_PKT   00 02 16 43 00 19 |  30 00 00 00 00 00 00 00 00 00 00
05700  0202  000A  0002  40  23  00159616  000155.6875   MONITOR_PKT   01 02 16 44 00 19 |  7E 00 01 BB EC 00 00 38 00 00 16 44 00 01 7B D4 7E
05701  0203  000A  0002  34  17  00159638  00155.70898  ORDINARY_PKT   00 02 16 45 00 19 |  32 00 00 00 00 00 00 00 00 00 00
05702  0204  000A  0002  34  17  00159653  00155.72363  ORDINARY_PKT   00 02 16 46 00 19 |  33 00 00 00 00 00 00 00 00 00 00
05703  0205  000A  0002  34  17  00159680  00000155.75  ORDINARY_PKT   00 02 16 47 00 19 |  34 00 00 00 00 00 00 00 00 00 00
05704  0206  000A  0002  34  17  00159692  00155.76172  ORDINARY_PKT   00 02 16 48 00 19 |  35 00 00 00 00 00 00 00 00 00 00
05705  0207  000A  0002  34  17  00159721  00155.79004  ORDINARY_PKT   00 02 16 49 00 19 |  36 00 00 00 00 00 00 00 00 00 00
05706  0208  000A  0002  34  17  00159731  000155.7998  ORDINARY_PKT   00 02 16 4A 00 19 |  37 00 00 00 00 00 00 00 00 00 00
05707  0209  000A  0002  34  17  00159753  00155.82129  ORDINARY_PKT   00 02 16 4B 00 19 |  38 00 00 00 00 00 00 00 00 00 00
05708  0210  000A  0002  34  17  00159776  00155.84375  ORDINARY_PKT   00 02 16 4C 00 19 |  39 00 00 00 00 00 00 00 00 00 00
05709  0211  000A  0002  34  17  00159798  00155.86523  ORDINARY_PKT   00 02 16 4D 00 19 |  3A 00 00 00 00 00 00 00 00 00 00
